TV_news_time,news_paper_time,int_news_time,TV_debate,read_media,like_media,share_media,comment_media,int_discuss,read_election_news,read_election_leaflet,convince,campaign,volunteer,election_mayor,election_18,sex,age,ethnic,edu,income,pk_1,pk_2,pk_3,political_knowledge,anti_1,anti_2,anti_3,anti_4,anti_5,TC_issue,Negative_1,Negative_2,Negative_3,online_pp,offline_pp,anti_party,online_media_pp_mean,voting_mean,offline_media_pp_mean,campaign_worker_pp_mean,online_media_pp_score,voting_score,offline_media_pp_score,campaign_worker_pp_score,onlnie_scores,offlnie_scores,political_polarization_mean,party_image_mean,political_polarization_score,party_image_score,anti_party_scores
2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,0,2,5,2,2,1,2,5,沒有影響,沒有影響,沒有影響,1.7777777777777777,2.7142857142857144,2.4,2.0,4.0,3.5,1.5,0.04676494882775613,0.710672025722981,0.9949360668190409,0.17024454545591095,0.44425191157357524,0.8297196824374559,5.0,1.6666666666666667,-2.0549401092174664,1.2583668843017746,-0.7131963580089283
1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,其他,4,1.0,1,1,1,3,4,5,2,1,4,2,不知道,不知道,轉而支持其他候選人,2.0,2.5714285714285716,3.2,2.25,4.0,3.0,1.0,1.3705578050024982,0.7408784903596101,0.3073414601425866,-0.5234958418226636,0.7751561300124092,0.48318653159676483,4.0,2.3333333333333335,-1.5648614318986322,0.07496504095665918,-0.9008037616243346
2.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,1,臺灣人,4,3.0,1,1,1,3,4,5,2,2,2,5,不知道,沒有影響,轉而支持其他候選人,2.111111111111111,3.142857142857143,3.0,2.25,4.0,3.5,2.0,1.0791284954258837,0.6166062291341211,1.0042736334403792,1.0584313669837195,0.925569868750435,1.167101628815633,4.0,2.0,-1.2425825346485309,0.04855990882431016,-0.7197265756811576
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,1,1,4,4,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.1111111111111112,2.7142857142857144,2.8,1.0,4.0,4.0,1.0,-1.2092210055888395,0.9081658577326208,0.8716416110006207,-0.13780025407784638,-0.6079723525194358,0.6785932354273649,4.0,2.0,-1.828120807329304,0.08952789572110278,-1.0515573408700352
1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,1,本省閩南人,4,3.0,1,1,1,3,5,5,5,4,4,4,轉而支持其他候選人,轉而支持其他候選人,可能因此不去投票,2.3333333333333335,2.7142857142857144,4.6,3.0,4.0,2.5,2.0,2.808683896097943,0.737935739355892,-0.5556723488835732,1.1366302967746627,1.5291818431597022,0.8665701275134243,5.0,4.333333333333333,0.6003585619239872,1.0795738904207453,0.7944197140452773
1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,本省客家人,3,1.0,1,1,1,3,2,4,2,5,2,4,沒有影響,沒有影響,沒有影響,1.3333333333333333,1.0,3.0,1.5,1.0,1.0,1.0,0.07500408729082729,-1.3241007803563254,-0.846542563632324,-0.28609816288935686,-0.007585385493312741,-1.119920227854361,2.0,3.0,0.39691337263130894,-2.3974687323449393,-0.7346885994088557
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,5,5,4,1,轉而支持其他候選人,不知道,轉而支持其他候選人,1.1111111111111112,1.0,4.4,1.0,1.0,1.0,1.0,-0.6732899610538278,-1.193210921538217,-0.9611000651968513,-0.04285488359923165,-0.6079723525194358,-1.119920227854361,4.0,4.666666666666667,1.1086195065598277,-0.1222543992191808,0.6101696572597283
1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1,本省閩南人,3,3.0,1,1,1,3,4,4,5,5,2,2,轉而支持其他候選人,沒有影響,沒有影響,1.6666666666666667,2.0,4.0,1.25,3.0,2.0,1.0,0.09530603957460465,0.24623394439297697,-0.1829209641682648,-0.44511272813281877,-0.02324147783878167,-0.13839722084394424,4.0,4.0,0.8839485432850441,-0.10828214092151803,0.4821387131378348
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,大陸各省市人,3,1.0,0,0,1,1,5,1,1,1,5,1,沒有影響,沒有影響,沒有影響,1.0,1.0,2.6,1.0,1.0,1.0,1.0,-0.6737822835484099,-1.1723041075044884,-1.1053318757696258,-0.07359754080926509,-0.6499248748182833,-1.119920227854361,5.0,2.3333333333333335,-1.9811930397359632,1.251971351619724,-0.671903521071789
1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,4,4,4,4,不知道,轉而支持其他候選人,不知道,1.6666666666666667,2.0,4.0,2.0,2.0,3.0,1.5,0.5407267861100133,-0.7616937598524312,0.3962072445459359,0.807287341301419,0.4858472319063039,-0.036684531990299855,4.0,4.0,0.3744344280875447,-0.06930882548410991,0.19473790772728736
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,0.0,1,本省客家人,3,2.0,1,1,1,3,4,4,1,4,2,3,轉而支持其他候選人,沒有影響,轉而支持其他候選人,1.1111111111111112,2.7142857142857144,3.0,1.0,4.0,3.0,1.0,-0.4505772142146113,1.0122382555748757,-0.02211366180467525,-0.29310587625113027,-0.5884644796133366,0.5252340604410298,4.0,2.3333333333333335,-0.4119421890294325,-0.017632017271269798,-0.25226389479671674
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1,臺灣人,3,1.0,1,0,1,2,4,5,5,5,4,4,不知道,沒有影響,沒有影響,1.1111111111111112,1.5714285714285714,4.6,1.0,1.5,2.5,1.0,-0.8252522731772362,-0.8793332065345866,-0.11713017311174745,-0.18096952841221892,-0.5884644796133366,-0.5832385137477359,4.0,4.666666666666667,1.1846436640431015,-0.1242490706785653,0.6545996170380584
2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,本省閩南人,3,2.0,1,0,0,1,4,2,4,4,2,2,轉而支持其他候選人,不知道,不知道,1.5555555555555556,1.5714285714285714,3.2,1.75,2.0,2.0,1.0,0.47261606737046685,-0.69039344615377,-0.3813440944650517,-0.28482556604896914,0.24596311030089507,-0.5204157400937858,4.0,3.3333333333333335,-0.002284850153786405,-0.05134722426767815,-0.02215295595126614
1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2,臺灣人,3,4.0,1,1,1,3,5,4,2,2,2,1,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.4444444444444444,2.2857142857142856,3.0,1.25,4.0,2.5,1.0,-0.35910269464774547,0.9745070107111539,-0.24064665828125914,-0.2616684276333746,-0.19461201504953035,0.3154019731540411,5.0,2.0,-1.3559419337260339,1.2140001509529939,-0.3152283083871978
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,本省客家人,3,3.0,1,1,1,3,4,5,5,5,5,4,沒有影響,轉而支持其他候選人,轉而支持其他候選人,1.2222222222222223,1.0,4.8,1.5,1.0,1.0,1.0,-0.05233245591781377,-1.2598202305614166,-0.9692183249570052,-0.2304972709555115,-0.19104297779792698,-1.119920227854361,4.0,5.0,1.2969791456804933,-0.13123519982739668,0.7186150890990051
1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1,其他,4,2.0,1,1,1,3,2,4,4,5,4,1,轉而支持其他候選人,轉而支持其他候選人,不知道,2.0,1.5714285714285714,3.8,2.25,1.5,2.0,1.5,1.2505258694224741,-1.2362552839216339,0.00759662702850078,0.7290605166152032,0.7577024993704428,-0.4546391297594927,2.0,4.333333333333333,0.9960547718008883,-2.43657735725272,-0.39401041635222167
1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省客家人,3,2.0,1,1,1,3,4,4,2,2,2,3,轉而支持其他候選人,沒有影響,沒有影響,1.3333333333333333,2.2857142857142856,2.8,1.25,4.0,2.5,1.0,-0.661970155323885,1.0136862856165132,-0.0860377990796977,-0.131172418962764,-0.2755802831605762,0.3154019731540411,4.0,2.0,-1.3186066921318047,0.05055458028369466,-0.7641565354594877
1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省客家人,3,4.0,1,1,0,2,4,4,2,4,2,2,轉而支持其他候選人,轉而支持其他候選人,沒有影響,1.4444444444444444,2.7142857142857144,3.2,1.25,4.0,4.0,1.0,-0.7584955518819586,0.7963391850382018,1.1426738154848495,-0.23824624577300318,-0.21411988795562947,0.6785932354273649,4.0,2.6666666666666665,-0.22470697108203463,-0.03020020057632892,-0.14594027532934653
4.0,1.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1,本省閩南人,4,3.0,1,1,1,3,4,4,4,5,3,1,轉而支持其他候選人,轉而支持其他候選人,沒有影響,2.6666666666666665,1.5714285714285714,4.0,2.5,1.0,3.0,1.0,2.0622318589526825,-2.285371673626652,1.801730452361469,-0.8729744486832998,1.7399250318346169,-0.6309919359825786,4.0,4.0,0.809048806975038,-0.10270008676529031,0.4398305657314113
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,1,原住民,3,2.0,1,1,1,3,5,5,4,5,2,2,沒有影響,轉而支持其他候選人,沒有影響,1.3333333333333333,2.4285714285714284,4.2,1.5,4.0,3.0,1.0,-0.25679792070935736,0.9248591490879421,0.08604637865681576,-0.3591225271517454,-0.12958258259298028,0.43412908949147366,5.0,3.6666666666666665,0.7354022412266907,1.0657369415934554,0.8691732805210843
1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,1,本省閩南人,3,1.0,1,1,1,3,4,5,5,5,4,4,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.5555555555555556,3.142857142857143,4.6,1.25,4.0,4.0,2.5,-1.1417411024397641,0.7695547819639599,1.3890046226672386,1.5594444407248447,-0.17216736565678192,1.4881539254699356,4.0,4.666666666666667,1.1846436640431015,-0.1242490706785653,0.6545996170380584
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,4,4,4,4,3,2,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.1111111111111112,2.4285714285714284,3.8,1.0,4.0,3.0,1.0,-1.0294353174307322,1.0215115025806856,0.09935316273136298,-0.12160346406517694,-0.6079723525194358,0.43412908949147366,4.0,3.6666666666666665,0.2620989464501529,-0.062322696335278524,0.13072243566634068
2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,4,2.0,1,1,1,3,4,2,2,4,2,2,可能因此不去投票,沒有影響,可能因此不去投票,1.6666666666666667,2.142857142857143,2.8,1.5,4.0,2.0,1.0,0.6793637903673466,0.8548079057273643,-0.5519974373761954,-0.4783193482831175,0.21789518139241074,0.18265503029455613,4.0,2.6666666666666665,-0.3767552860485822,-0.02621085765755992,-0.23480019488600667
2.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,1,本省閩南人,4,3.0,1,1,1,3,4,5,2,4,4,4,轉而支持其他候選人,轉而支持其他候選人,可能因此不去投票,2.7777777777777777,2.857142857142857,3.8,3.5,3.0,3.5,1.5,4.021566788529786,-0.4207244968824599,0.514953357697514,0.6488680866412997,2.16710774344135,0.606334517167824,4.0,3.3333333333333335,0.07598814967602276,-0.04616713033337617,0.026520628570876954
1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,本省客家人,3,1.0,1,1,1,3,4,4,4,5,2,2,轉而支持其他候選人,沒有影響,轉而支持其他候選人,1.6666666666666667,1.4285714285714286,3.8,2.0,2.0,1.5,1.0,0.835284065015197,-0.6249983486899979,-0.6780786443252946,-0.31559280198455647,0.3638500348066364,-0.6461527696922447,4.0,3.6666666666666665,0.6967133253376462,-0.09571395761645893,0.37581509367046456
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1,本省閩南人,3,2.0,1,0,1,2,5,5,2,4,2,2,轉而支持其他候選人,沒有影響,沒有影響,1.0,1.5714285714285714,3.6,1.0,2.0,1.5,1.0,-0.5486978539183558,-0.41524086694184065,-0.8665854526628658,-0.1425891422519509,-0.6499248748182833,-0.5970953275869535,5.0,2.6666666666666665,-0.18601805519299006,1.1312506986335855,0.3474179115212733
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,1.0,1,本省閩南人,3,1.0,1,1,1,3,4,4,5,4,4,4,轉而支持其他候選人,沒有影響,轉而支持其他候選人,1.2222222222222223,2.4285714285714284,4.2,1.0,4.0,2.0,2.0,-0.6560940460824168,1.205364048155924,-0.9512110152456428,2.0847118071123845,-0.546511957314489,0.6681990678907719,4.0,4.333333333333333,0.5616696460349426,-0.08187700878916902,0.3010615271946577
2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,3.0,1,1,1,3,4,5,2,5,2,4,轉而支持其他候選人,轉而支持其他候選人,沒有影響,1.3333333333333333,2.4285714285714284,3.6,1.25,4.0,2.5,1.0,-0.35506696563577933,0.9436850157526544,-0.00641115264163819,-0.27914001673689526,-0.22502485770597308,0.3574495019983061,4.0,3.0,0.39826704692612425,-0.07257226246572519,0.20759781451405415
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,2,4,4,4,3,4,沒有影響,沒有影響,沒有影響,1.0,1.0,3.4,1.0,1.0,1.0,1.0,-0.6737822835484099,-1.1723041075044884,-1.1053318757696258,-0.07359754080926509,-0.6499248748182833,-1.119920227854361,2.0,3.6666666666666665,0.33676942963861145,-2.389213837673877,-0.7671340184782389
1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1,其他,3,1.0,1,1,1,3,4,4,4,5,5,4,沒有影響,沒有影響,轉而支持其他候選人,1.7777777777777777,2.7142857142857144,4.4,1.75,1.0,4.0,4.0,-0.2796316847798451,-1.5751084336922798,1.3153567431545894,4.956282691880247,0.27931272944398705,1.1408340864986675,4.0,4.666666666666667,1.0337197702498215,-0.11667234506295307,0.5678615098533046
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,本省客家人,3,3.0,0,0,1,1,5,2,5,4,1,4,轉而支持其他候選人,沒有影響,不知道,1.0,1.0,3.4,1.0,1.0,1.0,1.0,-0.6737822835484099,-1.1723041075044884,-1.1053318757696258,-0.07359754080926509,-0.6499248748182833,-1.119920227854361,5.0,3.3333333333333335,0.03527964456199045,1.106516292245393,0.46908341852744717
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,5,5,5,5,5,5,沒有影響,沒有影響,沒有影響,1.1111111111111112,1.8571428571428572,5.0,1.0,4.0,1.0,1.0,-0.518676372023739,1.239066561841,-1.5946440686943204,-0.16982921698016007,-0.5884644796133366,-0.05479920238030895,5.0,5.0,1.2596439040862641,1.0322103708419021,1.167543316171295
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1,本省閩南人,3,2.0,1,1,1,3,4,4,4,4,4,2,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.0,2.7142857142857144,4.0,1.0,4.0,4.0,1.0,-1.2097133280834216,0.9290726717663493,0.7274098004278463,-0.16854291128787985,-0.6499248748182833,0.6785932354273649,4.0,4.0,0.3744344280875447,-0.06930882548410991,0.19473790772728736
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,2,原住民,3,1.0,1,1,0,2,4,4,4,4,5,4,沒有影響,沒有影響,可能因此不去投票,1.1111111111111112,2.4285714285714284,4.2,1.0,4.0,2.0,1.5,-0.7852002306544761,1.1501150316335857,-0.7003929979675122,0.47103642881489466,-0.6079723525194358,0.5085759490083971,4.0,4.333333333333333,0.4867699097249365,-0.07629495463294128,0.25875337978823404
1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,3,本省閩南人,4,2.0,1,1,0,2,5,5,5,5,5,1,轉而支持其他候選人,轉而支持其他候選人,沒有影響,1.3333333333333333,2.857142857142857,5.0,1.25,4.0,4.0,1.0,-0.7178134204983747,0.8435993100594187,1.086371628499754,-0.20090914360458384,-0.2755802831605762,0.7276506775326561,5.0,5.0,1.2596439040862641,1.0322103708419021,1.167543316171295
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1,大陸各省市人,3,1.0,1,1,1,3,4,4,5,4,4,3,轉而支持其他候選人,不知道,轉而支持其他候選人,1.0,1.2857142857142858,4.2,1.0,1.0,2.0,1.0,-0.8535679717065171,-1.2856497523525534,-0.33304342750036803,-0.08979433082193453,-0.6499248748182833,-0.87545608191847,4.0,4.333333333333333,0.5616696460349426,-0.08187700878916902,0.3010615271946577
1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,1.0,1,1,1,3,5,4,4,4,2,4,可能因此不去投票,轉而支持其他候選人,可能因此不去投票,1.6666666666666667,2.7142857142857144,3.8,1.75,4.0,3.0,1.5,0.40722740176889183,0.8805245295435549,0.15904426914487818,0.6478894860388187,0.264269881970826,0.7224535937643596,5.0,3.3333333333333335,0.11242822321853192,1.1081090034828518,0.5156351906776836
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4,本省閩南人,3,4.0,1,0,1,2,3,2,1,4,4,2,沒有影響,沒有影響,沒有影響,1.2222222222222223,1.5714285714285714,2.8,1.5,1.0,3.0,1.0,-0.4119038322340284,-1.486511520257546,0.5753585715815106,-0.2628908509808504,-0.19104297779792698,-0.6309919359825786,3.0,3.0,-0.30198429912696734,-1.1910605033194628,-0.6620210973037733
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1,本省閩南人,3,1.0,0,0,1,1,4,5,2,4,2,3,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.0,1.5714285714285714,3.4,1.0,2.0,2.0,1.0,-0.8524259650600805,-0.4718451810808758,-0.49441798370380186,-0.10524599763546999,-0.6499248748182833,-0.5204157400937858,4.0,2.6666666666666665,-0.1486828135987608,-0.03219487203571341,-0.10151031555101643
1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,大陸各省市人,3,4.0,1,1,1,3,4,2,3,4,2,2,轉而支持其他候選人,轉而支持其他候選人,不知道,1.4444444444444444,2.5714285714285716,3.0,1.25,4.0,3.0,1.0,-0.3615592086947518,0.8690898832776094,0.45614537823603485,-0.26025531448276706,-0.1461622682486751,0.48318653159676483,4.0,3.0,-0.1895200681011843,-0.038779040962619034,-0.1284765754186364
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1,本省閩南人,3,3.0,1,1,1,3,5,5,4,4,1,2,轉而支持其他候選人,轉而支持其他候選人,沒有影響,1.5555555555555556,1.4285714285714286,3.8,2.0,1.0,2.0,1.0,1.119598708240994,-1.4228748138611254,-0.399372794262495,-0.20909300159055458,0.36648104571678225,-0.8334085530742049,5.0,3.0,0.07611689906441393,1.1131004611722985,0.49604967839506703
1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,1,本省閩南人,3,3.0,0,0,0,0,5,4,2,4,4,2,沒有影響,沒有影響,沒有影響,1.7777777777777777,2.142857142857143,3.8,1.75,1.5,4.0,1.5,0.558989600944375,-1.4894131910406894,1.3740817940504528,0.4148094895849944,0.5403406516978683,0.07188557655324498,5.0,3.3333333333333335,-0.03737124940148026,1.1192731117953072,0.4310188958648366
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省客家人,3,3.0,1,1,1,3,3,2,2,2,1,3,沒有影響,沒有影響,轉而支持其他候選人,1.0,2.142857142857143,2.0,1.0,4.0,2.0,1.0,-0.8930884399546601,1.1903351391358195,-0.9681020290607769,-0.07034539914064813,-0.6499248748182833,0.1966748568166086,3.0,1.6666666666666667,-1.5456552471415148,-1.1019155183180038,-1.3659601541493842
2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,0.0,4,本省閩南人,3,1.0,1,1,0,2,2,4,2,2,2,2,沒有影響,沒有影響,沒有影響,1.2222222222222223,2.142857142857143,2.4,1.25,4.0,2.0,1.0,-0.47950171111397877,1.0213331604954128,-0.5507639425246064,-0.25634273931777835,-0.26697738000482063,0.18966494355558242,2.0,2.0,-1.2439362089433461,-2.276336561054904,-1.6620129896040674
1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,3,本省閩南人,3,1.0,1,1,1,3,3,3,5,5,3,1,不知道,不知道,不知道,2.7777777777777777,3.5714285714285716,3.8,4.0,4.0,2.5,4.0,5.046918555954226,0.6828537838369213,-1.0958798905548985,4.564886962795388,2.7256474178376027,1.9829262627542434,3.0,4.333333333333333,0.9575951090333914,-1.276719169280264,0.052795998348161725
2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,2,本省閩南人,4,4.0,1,0,1,2,4,4,2,4,2,4,沒有影響,沒有影響,沒有影響,1.5555555555555556,2.4285714285714284,3.2,1.25,4.0,3.0,1.0,-0.3310919452300628,0.8612321179998963,0.22751498204956438,-0.33582600737743473,-0.22410126439574715,0.43412908949147366,4.0,2.6666666666666665,-0.22470697108203463,-0.03020020057632892,-0.14594027532934653
2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,1.0,1,1,0,2,4,4,2,4,2,3,沒有影響,沒有影響,沒有影響,1.8888888888888888,2.7142857142857144,3.2,1.5,4.0,4.0,1.0,-0.010574915560979151,0.5204357461367519,1.5653370794429156,-0.503801359406389,0.3056664395819678,0.6785932354273649,4.0,2.6666666666666665,-0.22470697108203463,-0.03020020057632892,-0.14594027532934653
2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1,本省閩南人,3,2.0,1,1,1,3,4,4,2,2,2,4,沒有影響,沒有影響,沒有影響,1.7777777777777777,2.7142857142857144,2.8,1.75,4.0,3.5,1.0,0.5333603665798959,0.8033084646831303,0.4742567043442175,-0.30513101461128855,0.27936416583360246,0.6089235611952236,4.0,2.0,-1.3186066921318047,0.05055458028369466,-0.7641565354594877
1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,0.0,1,本省客家人,4,2.0,1,1,1,3,5,5,2,2,2,4,沒有影響,沒有影響,沒有影響,1.5555555555555556,2.7142857142857144,3.2,1.5,4.0,4.0,1.0,-0.5867865329690795,0.7788361066082357,1.2962187829587901,-0.233214669804026,-0.06518541090138427,0.6785932354273649,5.0,2.0,-1.27991777624276,1.2120054794936093,-0.27079834860886776
1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,本省客家人,3,3.0,1,1,1,3,4,4,2,4,2,2,沒有影響,轉而支持其他候選人,沒有影響,1.3333333333333333,2.2857142857142856,3.2,1.25,4.0,2.0,1.0,-0.20705447509138153,1.061154369319733,-0.6076256029259297,-0.249134896519567,-0.2560724102544771,0.23872238566087353,4.0,2.6666666666666665,-0.22470697108203463,-0.03020020057632892,-0.14594027532934653
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,0.0,2,臺灣人,3,3.0,1,1,1,3,4,4,4,5,4,4,沒有影響,沒有影響,轉而支持其他候選人,1.0,2.2857142857142856,4.2,1.0,4.0,2.5,1.0,-0.9615080399399872,1.1163767278751169,-0.506490338451094,-0.11134576020792925,-0.6499248748182833,0.3154019731540411,4.0,4.333333333333333,0.9213842886124297,-0.1096862159141217,0.5038460377923579
1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,1,本省閩南人,3,4.0,1,1,1,3,5,5,4,5,5,2,轉而支持其他候選人,轉而支持其他候選人,轉而支持其他候選人,1.7777777777777777,2.142857142857143,4.8,1.75,1.5,4.0,1.0,0.06472784476627419,-1.2262960561155765,1.6282128695854208,-0.39096576854152976,0.1647173342639068,-0.17098980936912095,5.0,4.666666666666667,1.072408686138866,1.0447785541469612,1.0612196967039242
